context,baseItemId,rarity,fieldKind,displayName,source,playerProjection,debugProjection,status
"GeneratedInstance","I028","green","identity","断煞令","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I028","green","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I028","green","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I028","blue","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","18","候选区间：16 ～ 20","PASS"
"GeneratedInstance","I028","blue","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：5点 ～ 8点","PASS"
"GeneratedInstance","I028","blue","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I028","blue","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：4点 ～ 5点","PASS"
"GeneratedInstance","I028","blue","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+5点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","blue","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+7.32%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","blue","identity","断煞令","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I028","blue","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I028","blue","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I028","purple","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","19","候选区间：19 ～ 22","PASS"
"GeneratedInstance","I028","purple","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","9点","候选区间：7点 ～ 9点","PASS"
"GeneratedInstance","I028","purple","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3回合","候选区间：2回合 ～ 3回合","PASS"
"GeneratedInstance","I028","purple","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I028","purple","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+8点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","purple","affix","破盾提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+10.9%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","purple","identity","断煞令","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I028","purple","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I028","purple","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I028","orange","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","24","候选区间：22 ～ 24","PASS"
"GeneratedInstance","I028","orange","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","10点","候选区间：9点 ～ 10点","PASS"
"GeneratedInstance","I028","orange","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2回合","候选区间：2回合 ～ 3回合","PASS"
"GeneratedInstance","I028","orange","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I028","orange","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+10点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","orange","affix","破盾提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+15.56%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I028","orange","identity","断煞令","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I028","orange","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I028","orange","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I029","white","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","12","候选区间：10 ～ 15","PASS"
"GeneratedInstance","I029","white","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：1点 ～ 3点","PASS"
"GeneratedInstance","I029","white","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","6回合","候选区间：5回合 ～ 6回合","PASS"
"GeneratedInstance","I029","white","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","6点","候选区间：6点 ～ 7点","PASS"
"GeneratedInstance","I029","white","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+1点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","white","affix","冷却缩减","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+3.62%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","white","identity","照煞镜","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I029","white","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I029","white","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I029","green","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","17","候选区间：14 ～ 19","PASS"
"GeneratedInstance","I029","green","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：3点 ～ 6点","PASS"
"GeneratedInstance","I029","green","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5回合","候选区间：5回合 ～ 5回合","PASS"
"GeneratedInstance","I029","green","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","6点","候选区间：5点 ～ 6点","PASS"
"GeneratedInstance","I029","green","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+5点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","green","affix","破盾提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+4.42%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","green","identity","照煞镜","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I029","green","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I029","green","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I029","blue","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","19","候选区间：18 ～ 24","PASS"
"GeneratedInstance","I029","blue","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：5点 ～ 8点","PASS"
"GeneratedInstance","I029","blue","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5回合","候选区间：4回合 ～ 5回合","PASS"
"GeneratedInstance","I029","blue","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","5点","候选区间：4点 ～ 5点","PASS"
"GeneratedInstance","I029","blue","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+7点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","blue","affix","冷却缩减","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+6.14%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","blue","identity","照煞镜","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I029","blue","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I029","blue","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I029","purple","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","26","候选区间：22 ～ 26","PASS"
"GeneratedInstance","I029","purple","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","9点","候选区间：7点 ～ 9点","PASS"
"GeneratedInstance","I029","purple","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I029","purple","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I029","purple","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+8点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","purple","affix","耗念效率","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+12.86%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","purple","identity","照煞镜","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I029","purple","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I029","purple","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I029","orange","stat","破盾","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","27","候选区间：25 ～ 28","PASS"
"GeneratedInstance","I029","orange","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","9点","候选区间：9点 ～ 10点","PASS"
"GeneratedInstance","I029","orange","stat","冷却","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","4回合","候选区间：3回合 ～ 4回合","PASS"
"GeneratedInstance","I029","orange","stat","耗念","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","3点","候选区间：3点 ～ 4点","PASS"
"GeneratedInstance","I029","orange","affix","控制提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+10点","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","orange","affix","破盾提升","ItemInstanceProjectionContract.Affixes + ItemAffixPoolAndRangeSchema","+12.46%","Debug retains slot/affix/profile/raw/formatted/range","PASS"
"GeneratedInstance","I029","orange","identity","照煞镜","ItemInnerDataCatalog + ItemInstanceProjectionContract identity","Chinese header/meta","itemInstanceId/baseItemId/rarity/generation trace","PASS"
"GeneratedInstance","I029","orange","core","核心效果","eligibleCoreEffectIds + visibleCoreEffectIds + candidate descriptors","visible names and hidden count","all eligible/visible IDs","PASS"
"GeneratedInstance","I029","orange","build","Build","buildQualification + read-only Build snapshot","qualification/count/stage + missing payload placeholder","qualification/build ids/count/state","PASS"
"GeneratedInstance","I030","white","stat","控制","ItemInstanceProjectionContract.Stats + ItemStatRangeSchema","2点","候选区间：1点 ～ 3点","PASS"
